26-mar-2019,,,,,,,,,,,
iShares Nasdaq Biotechnology ETF,,,,,,,,,,,
Inception Date,05 feb 2001,,,,,,,,,,
Fund Holdings as of,26 mar 2019,,,,,,,,,,
Total Net Assets,"USD 8.156.700.530,93",,,,,,,,,,
Number of Securities,"222,00",,,,,,,,,,
Share,"73.950.000,00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Intercambio
AUTL,AUTOLUS THERAPEUTICS ADR PLC,Equity,0.06,26.39,"194,281.00","5,127,075.59","5,127,075.59",Cuidado de la Salud,BFMLGR4,US05280R1005,NASDAQ
CYTK,CYTOKINETICS INC,Equity,0.06,8.67,"588,626.00","5,103,387.42","5,103,387.42",Cuidado de la Salud,BBBSBJ5,US23282W6057,NASDAQ
REPL,REPLIMUNE GROUP INC,Equity,0.06,14.99,"340,493.00","5,103,990.07","5,103,990.07",Cuidado de la Salud,BDDVW37,US76029N1063,NASDAQ
CTMX,CYTOMX THERAPEUTICS INC,Equity,0.06,10.51,"485,364.00","5,101,175.64","5,101,175.64",Cuidado de la Salud,BYWVTY5,US23284F1057,NASDAQ
SIGA,SIGA TECHNOLOGIES INC,Equity,0.06,5.81,"864,297.00","5,021,565.57","5,021,565.57",Cuidado de la Salud,2107437,US8269171067,NASDAQ
FPRX,FIVE PRIME THERAPEUTICS INC,Equity,0.06,12.97,"381,513.00","4,948,223.61","4,948,223.61",Cuidado de la Salud,BDGTXL3,US33830X1046,NASDAQ
FLXN,FLEXION THERAPEUTICS INC,Equity,0.06,12.05,"408,765.00","4,925,618.25","4,925,618.25",Cuidado de la Salud,BJ36RM8,US33938J1060,NASDAQ
CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,Equity,0.06,7.18,"673,960.00","4,839,032.80","4,839,032.80",Cuidado de la Salud,BRYGB65,US21833P1030,NASDAQ
AVRO,AVROBIO INC,Equity,0.06,18.02,"257,741.00","4,644,492.82","4,644,492.82",Cuidado de la Salud,BF2G3Y5,US05455M1009,NASDAQ
AMAG,AMAG PHARMACEUTICALS INC,Equity,0.06,12.44,"372,327.00","4,631,747.88","4,631,747.88",Cuidado de la Salud,2008121,US00163U1060,NASDAQ
TBIO,TRANSLATE BIO INC,Equity,0.06,9.36,"484,035.00","4,530,567.60","4,530,567.60",Cuidado de la Salud,BG88WT0,US89374L1044,NASDAQ
AKRX,AKORN INC,Equity,0.05,3.31,"1,350,192.00","4,469,135.52","4,469,135.52",Cuidado de la Salud,2012100,US0097281069,NASDAQ
RIGL,RIGEL PHARMACEUTICALS INC,Equity,0.05,2.48,"1,798,598.00","4,460,523.04","4,460,523.04",Cuidado de la Salud,2833936,US7665596034,NASDAQ
ACHN,ACHILLION PHARMACEUTICALS INC,Equity,0.05,3.00,"1,485,527.00","4,456,581.00","4,456,581.00",Cuidado de la Salud,B17T9T8,US00448Q2012,NASDAQ
OPTN,OPTINOSE INC,Equity,0.05,9.87,"440,398.00","4,346,728.26","4,346,728.26",Cuidado de la Salud,BYZ2JT0,US68404V1008,NASDAQ
ELOX,ELOXX PHARMACEUTICALS INC,Equity,0.05,11.50,"377,906.00","4,345,919.00","4,345,919.00",Cuidado de la Salud,BFFWHH1,US29014R1032,NASDAQ
IMGN,IMMUNOGEN INC,Equity,0.05,2.59,"1,604,078.00","4,154,562.02","4,154,562.02",Cuidado de la Salud,2457864,US45253H1014,NASDAQ
MNKD,MANNKIND CORP,Equity,0.05,2.00,"2,015,857.00","4,031,714.00","4,031,714.00",Cuidado de la Salud,BF081J4,US56400P7069,NASDAQ
PGNX,PROGENICS PHARMACEUTICALS INC,Equity,0.05,4.41,"909,593.00","4,011,305.13","4,011,305.13",Cuidado de la Salud,2152501,US7431871067,NASDAQ
SLDB,SOLID BIOSCIENCES INC,Equity,0.05,10.14,"380,846.00","3,861,778.44","3,861,778.44",Cuidado de la Salud,BFFXYQ2,US83422E1055,NASDAQ
INO,INOVIO PHARMACEUTICALS INC,Equity,0.05,3.73,"1,025,858.00","3,826,450.34","3,826,450.34",Cuidado de la Salud,BN5H5K1,US45773H2013,NASDAQ
INSY,INSYS THERAPEUTICS INC,Equity,0.05,4.72,"795,038.00","3,752,579.36","3,752,579.36",Cuidado de la Salud,B4QRG71,US45824V2097,NASDAQ
MNOV,MEDICINOVA INC,Equity,0.05,8.14,"456,330.00","3,714,526.20","3,714,526.20",Cuidado de la Salud,B1L2QM5,US58468P2065,NASDAQ
ADVM,ADVERUM BIOTECHNOLOGIES INC,Equity,0.04,5.47,"668,303.00","3,655,617.41","3,655,617.41",Cuidado de la Salud,BD6NXD7,US00773U1088,NASDAQ
USD,USD CASH,Cash,0.04,100.00,"3,631,405.00","3,631,404.65","3,631,404.65",Efectivo y Derivados,--,--,--
UBX,UNITY BIOTECHNOLOGY INC,Equity,0.04,7.95,"455,340.00","3,619,953.00","3,619,953.00",Cuidado de la Salud,BDT5LR0,US91381U1016,NASDAQ
KPTI,KARYOPHARM THERAPEUTICS INC,Equity,0.04,5.51,"651,547.00","3,590,023.97","3,590,023.97",Cuidado de la Salud,BG3FZW0,US48576U1060,NASDAQ
CNCE,CONCERT PHARMACEUTICALS INC,Equity,0.04,14.20,"250,551.00","3,557,824.20","3,557,824.20",Cuidado de la Salud,BJS9432,US2060221056,NASDAQ
ACIU,AC IMMUNE SA,Equity,0.04,4.84,"717,097.00","3,470,749.48","3,470,749.48",Cuidado de la Salud,BZC0D70,CH0329023102,NASDAQ
SYRS,SYROS PHARMACEUTICALS INC,Equity,0.04,9.27,"366,680.00","3,399,123.60","3,399,123.60",Cuidado de la Salud,BYMX5N2,US87184Q1076,NASDAQ
GERN,GERON CORP,Equity,0.04,1.68,"2,004,938.00","3,368,295.84","3,368,295.84",Cuidado de la Salud,2370381,US3741631036,NASDAQ
NERV,MINERVA NEUROSCIENCES INC,Equity,0.04,7.94,"423,346.00","3,361,367.24","3,361,367.24",Cuidado de la Salud,BNB7PK5,US6033801068,NASDAQ
KNSA,KINIKSA PHARMACEUTICALS LTD CLASS,Equity,0.04,17.03,"196,975.00","3,354,484.25","3,354,484.25",Cuidado de la Salud,BD0MGM0,BMG5269C1010,NASDAQ
ADAP,ADAPTIMMUNE THERAPEUTICS ADR REPRE,Equity,0.04,3.88,"847,038.00","3,286,507.44","3,286,507.44",Cuidado de la Salud,BWY4XV3,US00653A1079,NASDAQ
ADRO,ADURO BIOTECH INC,Equity,0.04,3.83,"857,594.00","3,284,585.02","3,284,585.02",Cuidado de la Salud,BWTVW89,US00739L1017,NASDAQ
ASRT,ASSERTIO THERAPEUTICS INC,Equity,0.04,4.57,"697,889.00","3,189,352.73","3,189,352.73",Cuidado de la Salud,BG85PC5,US04545L1070,NASDAQ
XTSLA,BLK CSH FND TREASURY SL AGENCY,Money Market,0.04,1.00,"3,177,362.00","3,177,361.98","3,177,361.98",Efectivo y Derivados,--,US0669224778,--
CLLS,CELLECTIS ADR REPRESENTING SA,Equity,0.04,17.93,"169,124.00","3,032,393.32","3,032,393.32",Cuidado de la Salud,BWFKZT2,US15117K1034,NASDAQ
SVRA,SAVARA INC,Equity,0.04,7.91,"373,387.00","2,953,491.17","2,953,491.17",Cuidado de la Salud,BYXGN81,US8051111016,NASDAQ
KALA,KALA PHARMACEUTICALS INC,Equity,0.04,7.91,"368,346.00","2,913,616.86","2,913,616.86",Cuidado de la Salud,BF2F1K4,US4831191030,NASDAQ
XERS,XERIS PHARMACEUTICALS INC,Equity,0.04,10.08,"288,114.00","2,904,189.12","2,904,189.12",Cuidado de la Salud,BF2G657,US98422L1070,NASDAQ
EIGR,EIGER BIOPHARMACEUTICALS INC,Equity,0.04,13.82,"208,051.00","2,875,264.82","2,875,264.82",Cuidado de la Salud,BDC6XM9,US28249U1051,NASDAQ
SBBP,STRONGBRIDGE BIOPHARMA,Equity,0.03,4.90,"582,738.00","2,855,416.20","2,855,416.20",Cuidado de la Salud,BYZ5XL9,IE00BYZ5XL97,NASDAQ
STIM,NEURONETICS INC,Equity,0.03,14.66,"189,145.00","2,772,865.70","2,772,865.70",Cuidado de la Salud,BFXH9H2,US64131A1051,NASDAQ
MCRB,SERES THERAPEUTICS INC,Equity,0.03,6.35,"433,768.00","2,754,426.80","2,754,426.80",Cuidado de la Salud,BYNQNP8,US81750R1023,NASDAQ
VSTM,VERASTEM INC,Equity,0.03,3.40,"803,472.00","2,731,804.80","2,731,804.80",Cuidado de la Salud,B4Z1Y92,US92337C1045,NASDAQ
DOVA,DOVA PHARMACEUTICALS INC,Equity,0.03,8.81,"307,920.00","2,712,775.20","2,712,775.20",Cuidado de la Salud,BD6NYF6,US25985T1025,NASDAQ
ACRS,ACLARIS THERAPEUTICS INC,Equity,0.03,6.12,"440,425.00","2,695,401.00","2,695,401.00",Cuidado de la Salud,BYV2W40,US00461U1051,NASDAQ
XENE,XENON PHARMACEUTICALS INC,Equity,0.03,9.79,"275,004.00","2,692,289.16","2,692,289.16",Cuidado de la Salud,BRJ3GY4,CA98420N1050,NASDAQ
ACRX,ACELRX PHARMACEUTICALS INC,Equity,0.03,3.18,"809,756.00","2,575,024.08","2,575,024.08",Cuidado de la Salud,B5STJG2,US00444T1007,NASDAQ
TOCA,TOCAGEN INC,Equity,0.03,10.51,"243,931.00","2,563,714.81","2,563,714.81",Cuidado de la Salud,BF2X6C5,US8888461022,NASDAQ
EYPT,EYEPOINT PHARMACEUTICALS INC,Equity,0.03,2.26,"1,033,517.00","2,335,748.42","2,335,748.42",Cuidado de la Salud,BFYS4X5,US30233G1004,NASDAQ
AGLE,AEGLEA BIOTHERAPEUTICS INC,Equity,0.03,7.87,"293,413.00","2,309,160.31","2,309,160.31",Cuidado de la Salud,BYM7YF9,US00773J1034,NASDAQ
AXGT,AXOVANT SCIENCES LTD,Equity,0.03,1.37,"1,667,321.00","2,284,229.77","2,284,229.77",Cuidado de la Salud,BYYT6W4,BMG0750W1047,NASDAQ
FOMX,FOAMIX PHARMACEUTICALS LTD,Equity,0.03,3.79,"594,400.00","2,252,776.00","2,252,776.00",Cuidado de la Salud,BQRB1Q0,IL0011334385,NASDAQ
ADMS,ADAMAS PHARMACEUTICALS INC,Equity,0.03,7.48,"297,998.00","2,229,025.04","2,229,025.04",Cuidado de la Salud,BL25XY4,US00548A1060,NASDAQ
DBVT,DBV TECHNOLOGIES ADR REPRESENTING,Equity,0.03,7.64,"288,104.00","2,201,114.56","2,201,114.56",Cuidado de la Salud,BRS66Y4,US23306J1016,NASDAQ
SYBX,SYNLOGIC INC,Equity,0.03,7.86,"277,277.00","2,179,397.22","2,179,397.22",Cuidado de la Salud,BF257T5,US87166L1008,NASDAQ
ABUS,ARBUTUS BIOPHARMA CORP,Equity,0.03,3.59,"604,960.00","2,171,806.40","2,171,806.40",Cuidado de la Salud,BZ0QMB7,CA03879J1003,NASDAQ
NVAX,NOVAVAX INC,Equity,0.03,0.53,"4,067,525.00","2,159,449.02","2,159,449.02",Cuidado de la Salud,2637741,US6700021040,NASDAQ
TORC,RESTORBIO,Equity,0.03,6.85,"305,693.00","2,093,997.05","2,093,997.05",Cuidado de la Salud,BFFXYN9,US76133L1035,NASDAQ
PETX,ARATANA THERAPEUTICS INC,Equity,0.02,3.73,"532,682.00","1,986,903.86","1,986,903.86",Cuidado de la Salud,BB97C02,US03874P1012,NASDAQ
PRTK,PARATEK PHARMACEUTICALS INC,Equity,0.02,5.53,"345,792.00","1,912,229.76","1,912,229.76",Cuidado de la Salud,BSDHYJ0,US6993743029,NASDAQ
OCUL,OCULAR THERAPEUTIX INC,Equity,0.02,4.02,"447,772.00","1,800,043.44","1,800,043.44",Cuidado de la Salud,BNZB1X8,US67576A1007,NASDAQ
AQST,AQUESTIVE THERAPEUTICS INC,Equity,0.02,6.13,"271,793.00","1,666,091.09","1,666,091.09",Cuidado de la Salud,BYVQJ96,US03843E1047,NASDAQ
APTX,APTINYX INC,Equity,0.02,4.27,"364,989.00","1,558,503.03","1,558,503.03",Cuidado de la Salud,BFXGKR6,US03836N1037,NASDAQ
AMRS,AMYRIS INC,Equity,0.02,1.88,"823,349.00","1,547,896.12","1,547,896.12",Materiales,BF0FLW8,US03236M2008,NASDAQ
SURF,SURFACE ONCOLOGY INC,Equity,0.02,4.66,"301,603.00","1,405,469.98","1,405,469.98",Cuidado de la Salud,BZ57GY6,US86877M2098,NASDAQ
UMRX,UNUM THERAPEUTICS INC,Equity,0.02,4.06,"326,747.00","1,326,592.82","1,326,592.82",Cuidado de la Salud,BFMMJ12,US9032141049,NASDAQ
ZFGN,ZAFGEN INC,Equity,0.01,2.69,"401,740.00","1,080,680.60","1,080,680.60",Cuidado de la Salud,BN898D8,US98885E1038,NASDAQ
PTI,PROTEOSTASIS THERAPEUTICS INC,Equity,0.01,1.40,"535,607.00","749,849.80","749,849.80",Cuidado de la Salud,BYMM863,US74373B1098,NASDAQ
CORICVR,CORIUM INTERNATIONAL INC CVR,Equity,0.00,0.18,"416,117.00","74,901.06","74,901.06",Cuidado de la Salud,99VAK25,US218CVR9187,NASDAQ
