14-mar-2019,,,,,,,,,,,,,,,
iShares Edge MSCI Min Vol EAFE ETF,,,,,,,,,,,,,,,
Inception Date,18-oct-2011,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 11,101,072,562.87",,,,,,,,,,,,,,
Number of Securities,287.00,,,,,,,,,,,,,,
Share,"154,600,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
9532,OSAKA GAS LTD,Equity,0.06,20.57,"335,200.00","6,894,822.77","6,894,822.77",Servicios,6661768,JP3180400008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
LHA,DEUTSCHE LUFTHANSA AG,Equity,0.06,24.18,"276,492.00","6,685,666.56","6,685,666.56",Industriales,5287488,DE0008232125,Xetra,Alemania,USD,EUR,0.88
S68,SINGAPORE EXCHANGE LTD,Equity,0.06,5.39,"1,236,800.00","6,667,901.76","6,667,901.76",Financieros,6303866,SG1J26887955,Singapore Exchange,Singapur,USD,SGD,1.36
8418,YAMAGUCHI FINANCIAL GROUP INC,Equity,0.06,8.80,"750,900.00","6,607,005.91","6,607,005.91",Financieros,B1DGKS9,JP3935300008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
HKD,HKD CASH,Cash,0.06,12.74,"51,771,699.00","6,595,162.84","6,595,162.84",Liquidez,--,--,--,Hong Kong,USD,HKD,7.85
SK,SEB SA,Equity,0.06,171.26,"38,456.00","6,586,096.66","6,586,096.66",Consumo discrecional,4792132,FR0000121709,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
ADS,ADIDAS N AG,Equity,0.06,239.20,"27,053.00","6,471,164.71","6,471,164.71",Consumo discrecional,4031976,DE000A1EWWW0,Xetra,Alemania,USD,EUR,0.88
4151,KYOWA HAKKO KIRIN LTD,Equity,0.06,20.77,"309,200.00","6,420,909.42","6,420,909.42",Cuidado de la Salud,6499550,JP3256000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8304,AOZORA BANK LTD,Equity,0.06,27.48,"233,300.00","6,410,947.01","6,410,947.01",Financieros,B1G1854,JP3711200000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
S63,SINGAPORE TECHNOLOGIES ENGINEERING,Equity,0.06,2.77,"2,286,400.00","6,340,337.78","6,340,337.78",Industriales,6043214,SG1F60858221,Singapore Exchange,Singapur,USD,SGD,1.36
ESLT,ELBIT SYSTEMS LTD,Equity,0.06,129.14,"48,876.00","6,311,958.40","6,311,958.40",Industriales,6308913,IL0010811243,Tel Aviv Stock Exchange,Israel,USD,ILS,3.61
SY1,SYMRISE AG,Equity,0.06,92.29,"66,667.00","6,152,693.30","6,152,693.30",Materiales,B1JB4K8,DE000SYM9999,Xetra,Alemania,USD,EUR,0.88
551,YUE YUEN INDUSTRIAL (HOLDINGS) LTD,Equity,0.06,3.43,"1,785,500.00","6,118,503.94","6,118,503.94",Consumo discrecional,6586537,BMG988031446,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
FRA,FRAPORT FRANKFURT AIRPORT SERVICES,Equity,0.06,81.53,"74,408.00","6,066,339.44","6,066,339.44",Industriales,7107551,DE0005773303,Xetra,Alemania,USD,EUR,0.88
AZRG,AZRIELI GROUP LTD,Equity,0.05,57.76,"102,431.00","5,916,745.88","5,916,745.88",Bienes Raíces,B5MN1W0,IL0011194789,Tel Aviv Stock Exchange,Israel,USD,ILS,3.61
XTSLA,BLK CSH FND TREASURY SL AGENCY,Money Market,0.05,1.00,"5,862,775.00","5,862,775.35","5,862,775.35",Liquidez,--,US0669224778,--,Estados Unidos,USD,USD,1.00
CFR,COMPAGNIE FINANCIERE RICHEMONT SA,Equity,0.05,71.86,"80,787.00","5,805,371.76","5,805,371.76",Consumo discrecional,BCRWZ18,CH0210483332,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
2282,NH FOODS LTD,Equity,0.05,34.91,"166,300.00","5,805,316.86","5,805,316.86",Productos básicos de consumo,6640767,JP3743000006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UNA,UNILEVER DUTCH CERTIFICATES NV,Equity,0.05,56.17,"102,521.00","5,758,815.81","5,758,815.81",Productos básicos de consumo,B12T3J1,NL0000009355,Euronext Amsterdam,Holanda,USD,EUR,0.88
PSN,PERSIMMON PLC,Equity,0.05,30.09,"191,188.00","5,752,081.21","5,752,081.21",Consumo discrecional,0682538,GB0006825383,London Stock Exchange,Reino Unido,USD,GBP,0.75
4732,USS LTD,Equity,0.05,17.64,"318,000.00","5,610,257.79","5,610,257.79",Consumo discrecional,6171494,JP3944130008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SHB A,SVENSKA HANDELSBANKEN-A SHS,Equity,0.05,11.12,"496,618.00","5,523,368.45","5,523,368.45",Financieros,BXDZ9Q1,SE0007100599,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
ETL,EUTELSAT COMMUNICATIONS SA,Equity,0.05,18.75,"293,071.00","5,494,645.53","5,494,645.53",Comunicación,B0M7KJ7,FR0010221234,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
DKK,DKK CASH,Cash,0.05,15.15,"34,921,405.00","5,289,919.67","5,289,919.67",Liquidez,--,--,--,Dinamarca,USD,DKK,6.60
AM,DASSAULT AVIATION SA,Equity,0.04,"1,595.07","3,092.00","4,931,940.83","4,931,940.83",Industriales,4067164,FR0000121725,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
FLT,FLIGHT CENTRE TRAVEL GROUP LTD,Equity,0.04,31.00,"152,091.00","4,714,151.04","4,714,151.04",Consumo discrecional,6352147,AU000000FLT9,Asx - All Markets,Australia,USD,AUD,1.42
BEZQ,BEZEQ ISRAELI TELECOMMUNICATION CO,Equity,0.04,0.85,"5,400,880.00","4,568,005.32","4,568,005.32",Comunicación,6098032,IL0002300114,Tel Aviv Stock Exchange,Israel,USD,ILS,3.61
PPB,PADDY POWER BETFAIR PLC,Equity,0.04,75.51,"57,291.00","4,326,276.01","4,326,276.01",Consumo discrecional,BWT6H89,IE00BWT6H894,Irish Stock Exchange - All Market,Irlanda,USD,EUR,0.88
CNA,CENTRICA PLC,Equity,0.04,1.60,"2,668,821.00","4,280,581.38","4,280,581.38",Servicios,B033F22,GB00B033F229,London Stock Exchange,Reino Unido,USD,GBP,0.75
2267,YAKULT HONSHA LTD,Equity,0.04,69.28,"61,000.00","4,226,100.97","4,226,100.97",Productos básicos de consumo,6985112,JP3931600005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8233,TAKASHIMAYA LTD,Equity,0.04,13.26,"309,200.00","4,098,865.02","4,098,865.02",Consumo discrecional,6870401,JP3456000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SPR,AXEL SPRINGER,Equity,0.04,52.36,"77,042.00","4,034,107.41","4,034,107.41",Comunicación,4647317,DE0005501357,Xetra,Alemania,USD,EUR,0.88
TUI,TUI AG,Equity,0.03,10.61,"308,978.00","3,276,757.17","3,276,757.17",Consumo discrecional,B11LJN4,DE000TUAG000,London Stock Exchange,Reino Unido,USD,GBP,0.75
SGD,SGD CASH,Cash,0.02,73.75,"3,087,281.00","2,276,923.76","2,276,923.76",Liquidez,--,--,--,Singapur,USD,SGD,1.36
MLPFT,CASH COLLATERAL EUR MLPFT,Cash Collateral and Margins,0.01,113.05,"1,323,000.00","1,495,585.35","1,495,585.35",Liquidez,--,--,--,Unión Europea,USD,EUR,0.88
MLPFT,CASH COLLATERAL AUD MLPFT,Cash Collateral and Margins,0.01,70.61,"1,362,000.00","961,640.10","961,640.10",Liquidez,--,--,--,Australia,USD,AUD,1.42
MLPFT,CASH COLLATERAL GBP MLPFT,Cash Collateral and Margins,0.01,132.83,"669,000.00","888,632.70","888,632.70",Liquidez,--,--,--,Reino Unido,USD,GBP,0.75
NZD,NZD CASH,Cash,0.01,68.22,"1,078,017.00","735,369.19","735,369.19",Liquidez,--,--,--,Nueva Zelanda,USD,NZD,1.47
ILS,ILS CASH,Cash,0.01,27.73,"2,519,469.00","698,668.69","698,668.69",Liquidez,--,--,--,Israel,USD,ILS,3.61
MLPFT,CASH COLLATERAL JPY MLPFT,Cash Collateral and Margins,0.01,0.90,"68,630,000.00","614,303.62","614,303.62",Liquidez,--,--,--,Japón,USD,JPY,111.72
NOK,NOK CASH,Cash,0.00,11.65,"1,707,970.00","199,040.91","199,040.91",Liquidez,--,--,--,Noruega,USD,NOK,8.58
SEK,SEK CASH,Cash,0.00,10.74,"998,460.00","107,189.58","107,189.58",Liquidez,--,--,--,Suecia,USD,SEK,9.31
Z M9,FTSE 100 INDEX JUN 19,Futures,0.00,"9,440.92",237.00,0.00,"22,374,914.63",Liquidez,--,GB00F71JT696,IFLL,--,USD,GBP,0.75
TPM9,TOPIX INDEX JUN 19,Futures,0.00,14.06,160.00,0.00,"22,491,944.15",Liquidez,--,--,Osaka Securities Exchange,--,USD,JPY,111.72
XPH9,SPI 200 MAR 19,Futures,0.00,"4,368.33",212.00,0.00,"23,152,156.15",Liquidez,--,--,Asx - Trade24,--,USD,AUD,1.42
VGM9,EURO STOXX 50 JUN 19,Futures,0.00,"3,686.41",590.00,0.00,"21,749,744.95",Liquidez,--,DE000C02MJD7,Eurex Deutschland,Unión Europea,USD,EUR,0.88
USD,USD CASH,Cash,-0.03,100.00,"-3,223,955.00","-3,223,954.65","-3,223,954.65",Liquidez,--,--,--,Estados Unidos,USD,USD,1.00
